age,education-num,hours-per-week,gender,class
49,9,40,Male,<=50K
36,15,60,Male,<=50K
23,10,14,Female,<=50K
34,9,45,Male,>50K
63,9,40,Male,<=50K
18,7,40,Male,<=50K
52,10,60,Male,>50K
44,14,40,Male,<=50K
42,12,40,Male,>50K
28,10,40,Male,<=50K
22,9,40,Female,<=50K
31,13,60,Male,>50K
66,9,40,Male,<=50K
28,10,35,Male,<=50K
43,9,40,Male,>50K
24,13,40,Male,<=50K
33,9,50,Male,>50K
64,9,40,Male,<=50K
23,9,20,Female,<=50K
25,9,25,Female,<=50K
20,7,25,Female,<=50K
33,13,55,Male,>50K
37,1,40,Male,<=50K
52,15,65,Male,>50K
64,7,40,Male,<=50K
19,9,60,Male,<=50K
18,10,15,Female,<=50K
51,16,40,Female,>50K
30,9,40,Female,<=50K
23,9,40,Female,<=50K
19,10,20,Male,<=50K
40,11,40,Male,>50K
48,13,40,Male,>50K
65,10,40,Male,>50K
28,10,40,Male,<=50K
46,12,56,Male,<=50K
35,7,20,Male,<=50K
60,10,40,Male,<=50K
55,14,60,Male,>50K
30,9,44,Male,<=50K
49,13,40,Male,>50K
53,9,33,Female,<=50K
64,9,40,Male,<=50K
40,13,40,Male,>50K
43,14,55,Male,<=50K
42,9,40,Male,<=50K
25,6,50,Female,<=50K
47,14,40,Female,>50K
39,13,50,Male,>50K
44,10,70,Male,>50K
32,10,30,Female,<=50K
17,7,25,Female,<=50K
46,9,33,Female,<=50K
57,10,48,Female,<=50K
30,10,50,Male,<=50K
57,7,40,Male,<=50K
24,9,40,Female,<=50K
30,13,60,Female,<=50K
63,8,30,Female,<=50K
70,9,24,Female,<=50K
46,13,50,Male,>50K
54,10,30,Male,<=50K
23,10,40,Male,<=50K
33,9,50,Female,<=50K
40,9,40,Male,<=50K
57,9,40,Female,<=50K
46,10,42,Male,<=50K
18,9,20,Female,<=50K
50,9,40,Female,<=50K
39,15,55,Male,>50K
28,9,40,Male,<=50K
39,10,40,Female,<=50K
28,10,40,Female,<=50K
42,5,40,Male,<=50K
28,12,37,Male,>50K
36,12,40,Male,>50K
32,13,55,Male,<=50K
60,10,38,Female,<=50K
54,9,40,Male,<=50K
60,6,40,Male,<=50K
27,13,40,Male,>50K
29,9,30,Female,<=50K
18,7,25,Male,<=50K
45,9,40,Male,<=50K
19,10,40,Male,<=50K
44,13,45,Female,<=50K
36,9,60,Male,<=50K
53,10,50,Male,<=50K
25,13,55,Male,>50K
45,9,40,Male,<=50K
53,9,40,Male,>50K
41,14,30,Female,<=50K
20,10,25,Male,<=50K
35,11,44,Male,>50K
32,14,35,Female,<=50K
32,9,40,Male,<=50K
20,3,25,Male,<=50K
46,13,40,Female,<=50K
33,11,40,Male,<=50K
58,9,40,Female,<=50K
32,13,40,Male,>50K
48,9,40,Male,>50K
25,7,40,Male,<=50K
34,10,48,Female,>50K
39,9,48,Male,>50K
54,10,40,Male,>50K
51,14,40,Female,>50K
41,10,51,Male,<=50K
61,9,15,Male,<=50K
40,15,60,Male,>50K
32,9,40,Male,<=50K
28,13,50,Male,<=50K
39,13,60,Male,<=50K
38,13,52,Male,>50K
35,9,40,Male,<=50K
48,14,50,Female,<=50K
32,12,40,Male,<=50K
29,10,40,Male,<=50K
33,13,45,Male,>50K
18,9,40,Male,<=50K
60,13,40,Male,<=50K
28,9,40,Male,<=50K
34,10,40,Male,<=50K
37,9,40,Male,<=50K
41,3,40,Male,<=50K
51,9,38,Male,<=50K
44,10,50,Male,<=50K
32,6,40,Male,<=50K
61,12,2,Male,>50K
20,10,30,Male,<=50K
29,10,40,Male,<=50K
24,13,40,Male,<=50K
41,9,60,Male,>50K
61,4,40,Male,<=50K
35,13,40,Male,<=50K
51,4,30,Female,<=50K
36,13,35,Female,<=50K
20,10,35,Female,<=50K
55,9,60,Male,<=50K
38,9,50,Male,<=50K
53,13,50,Male,>50K
39,12,42,Male,<=50K
20,11,25,Female,<=50K
30,14,60,Male,>50K
23,13,50,Female,<=50K
44,13,40,Male,<=50K
18,9,20,Female,<=50K
46,10,40,Male,>50K
42,13,80,Male,>50K
30,10,45,Female,<=50K
38,9,40,Female,<=50K
51,9,40,Female,<=50K
31,9,40,Female,<=50K
51,9,45,Male,>50K
23,10,25,Male,<=50K
19,7,40,Male,<=50K
49,13,60,Male,<=50K
28,9,40,Male,<=50K
22,8,30,Male,<=50K
20,7,40,Male,<=50K
67,10,6,Male,<=50K
26,9,40,Male,<=50K
24,10,35,Female,<=50K
41,14,45,Female,<=50K
34,9,60,Male,<=50K
30,10,40,Female,<=50K
53,13,60,Male,>50K
33,9,35,Female,<=50K
60,8,40,Male,<=50K
59,5,40,Female,<=50K
36,14,40,Female,<=50K
43,13,40,Male,<=50K
36,9,30,Female,<=50K
43,9,40,Male,<=50K
50,11,50,Male,>50K
43,10,50,Male,<=50K
25,10,50,Male,<=50K
19,9,12,Female,<=50K
24,9,25,Female,<=50K
36,13,50,Male,>50K
20,10,24,Male,<=50K
22,9,43,Male,<=50K
51,9,40,Female,<=50K
57,13,8,Male,<=50K
19,6,25,Male,<=50K
32,14,10,Male,<=50K
27,10,37,Female,<=50K
42,6,40,Male,<=50K
42,10,40,Male,<=50K
65,10,40,Female,<=50K
36,11,40,Female,>50K
56,9,40,Male,<=50K
22,10,40,Female,<=50K
20,10,30,Female,<=50K
21,10,30,Male,<=50K
34,13,55,Male,<=50K
24,9,36,Female,<=50K
49,6,40,Male,>50K
42,10,45,Female,<=50K
56,4,40,Male,<=50K
36,12,40,Female,<=50K
35,10,40,Male,<=50K
51,9,40,Male,<=50K
49,14,75,Female,<=50K
52,14,45,Male,>50K
30,13,37,Female,<=50K
42,16,40,Male,>50K
25,9,35,Female,<=50K
41,10,40,Male,<=50K
24,13,36,Male,<=50K
45,10,40,Male,<=50K
33,9,45,Male,<=50K
58,13,45,Male,>50K
52,10,55,Female,<=50K
33,10,28,Female,<=50K
22,10,50,Male,<=50K
30,13,70,Male,<=50K
52,9,40,Female,<=50K
38,9,50,Male,>50K
31,13,45,Male,>50K
77,4,40,Female,<=50K
54,10,45,Female,>50K
55,9,50,Male,<=50K
40,10,50,Male,>50K
51,9,60,Male,<=50K
52,9,38,Male,<=50K
36,14,40,Male,<=50K
74,4,40,Female,<=50K
26,9,48,Male,<=50K
51,9,40,Male,<=50K
51,5,20,Male,<=50K
23,13,40,Female,<=50K
31,10,40,Female,<=50K
42,11,45,Male,>50K
40,9,38,Female,<=50K
50,9,40,Male,>50K
27,7,40,Male,<=50K
49,9,15,Male,<=50K
48,3,99,Male,<=50K
19,10,40,Female,<=50K
47,12,40,Female,<=50K
59,10,20,Female,<=50K
22,10,60,Male,<=50K
23,10,20,Female,<=50K
48,10,40,Male,<=50K
20,4,60,Female,<=50K
43,9,40,Male,<=50K
33,9,45,Male,<=50K
39,10,52,Male,>50K
72,9,40,Male,>50K
39,13,40,Male,<=50K
43,4,40,Female,<=50K
58,10,40,Male,>50K
38,11,40,Female,<=50K
52,9,50,Male,>50K
44,9,39,Female,<=50K
38,11,40,Male,>50K
58,11,65,Male,<=50K
67,9,15,Male,<=50K
60,2,40,Male,>50K
68,16,55,Male,>50K
39,13,70,Male,>50K
40,9,60,Male,<=50K
28,14,40,Male,>50K
34,9,40,Female,<=50K
36,9,80,Male,>50K
56,6,36,Female,<=50K
61,14,40,Female,>50K
20,10,25,Female,<=50K
29,9,40,Female,<=50K
24,10,40,Female,<=50K
33,14,40,Female,<=50K
47,9,40,Female,<=50K
47,6,40,Male,>50K
29,12,50,Male,<=50K
50,8,40,Male,>50K
90,14,60,Male,>50K
42,9,40,Male,<=50K
29,9,40,Male,<=50K
33,6,40,Male,<=50K
39,11,40,Male,>50K
25,9,40,Male,<=50K
34,7,50,Male,<=50K
24,13,35,Male,>50K
21,9,40,Male,<=50K
27,13,40,Male,<=50K
18,7,20,Female,<=50K
48,11,40,Male,>50K
22,6,15,Male,<=50K
45,13,38,Male,>50K
45,6,40,Male,<=50K
25,12,20,Male,<=50K
30,10,40,Male,>50K
32,13,60,Male,>50K
19,9,20,Male,<=50K
46,9,45,Female,<=50K
34,10,72,Male,<=50K
24,9,50,Male,<=50K
54,9,40,Male,>50K
35,13,45,Male,<=50K
21,10,35,Male,<=50K
69,16,40,Male,>50K
29,11,40,Male,<=50K
22,9,60,Male,<=50K
56,9,46,Female,<=50K
28,14,80,Female,>50K
20,7,40,Female,<=50K
33,9,30,Male,<=50K
27,10,40,Male,<=50K
60,9,50,Male,<=50K
41,10,40,Male,>50K
59,4,32,Male,<=50K
33,9,40,Male,<=50K
32,5,40,Female,<=50K
90,13,50,Male,<=50K
45,13,60,Male,>50K
67,9,38,Female,<=50K
42,9,52,Male,<=50K
45,11,40,Male,>50K
62,10,40,Female,<=50K
45,13,40,Male,>50K
24,10,30,Female,<=50K
39,13,52,Male,<=50K
32,10,46,Male,<=50K
27,13,25,Male,<=50K
23,10,24,Female,<=50K
20,10,40,Male,<=50K
58,13,25,Male,<=50K
54,10,40,Male,>50K
31,9,60,Female,<=50K
24,13,40,Female,<=50K
34,13,40,Female,<=50K
44,16,60,Male,>50K
30,9,35,Female,<=50K
43,10,40,Male,>50K
44,9,40,Female,>50K
37,10,70,Male,<=50K
49,9,35,Female,<=50K
38,10,65,Male,<=50K
39,13,45,Male,<=50K
19,9,40,Female,<=50K
44,10,60,Male,<=50K
26,13,30,Male,<=50K
57,13,50,Male,>50K
27,10,40,Male,<=50K
32,13,50,Male,<=50K
57,13,35,Female,>50K
55,11,40,Male,>50K
34,9,40,Male,<=50K
40,10,32,Female,<=50K
33,10,40,Male,<=50K
36,13,45,Male,<=50K
32,10,40,Female,<=50K
18,10,20,Female,<=50K
38,10,30,Male,>50K
34,10,40,Male,<=50K
32,9,30,Female,<=50K
23,9,50,Male,<=50K
47,13,45,Male,>50K
53,6,60,Male,<=50K
20,10,32,Male,<=50K
29,10,40,Male,<=50K
18,10,20,Female,<=50K
33,7,40,Male,<=50K
41,9,40,Male,<=50K
38,9,40,Male,<=50K
50,9,60,Male,>50K
64,10,40,Male,>50K
18,9,27,Female,<=50K
32,9,40,Male,<=50K
65,13,40,Male,<=50K
38,10,40,Female,<=50K
34,12,60,Female,>50K
42,9,40,Male,<=50K
31,13,40,Male,>50K
65,10,40,Male,<=50K
19,9,53,Male,<=50K
29,9,75,Male,<=50K
40,9,40,Male,<=50K
39,9,40,Male,<=50K
37,7,40,Female,<=50K
60,13,40,Male,>50K
38,4,40,Female,<=50K
28,13,52,Male,<=50K
32,13,40,Male,>50K
19,5,25,Male,<=50K
49,13,20,Female,>50K
28,9,60,Male,<=50K
49,9,40,Male,<=50K
46,9,40,Male,<=50K
65,13,40,Male,>50K
40,13,50,Male,>50K
50,15,45,Male,>50K
33,9,40,Female,<=50K
62,13,20,Male,>50K
35,13,40,Male,>50K
80,9,15,Male,<=50K
57,9,30,Male,<=50K
57,10,45,Male,>50K
41,9,55,Male,<=50K
18,8,20,Male,<=50K
42,14,16,Female,<=50K
51,14,40,Male,>50K
40,10,40,Male,<=50K
55,9,40,Female,<=50K
38,9,40,Male,<=50K
55,5,58,Male,<=50K
33,14,40,Male,>50K
33,9,40,Male,<=50K
48,9,40,Male,<=50K
20,9,25,Female,<=50K
45,13,45,Male,<=50K
46,9,45,Male,<=50K
45,14,40,Female,<=50K
21,9,40,Female,<=50K
60,9,40,Male,<=50K
40,10,40,Male,<=50K
71,14,40,Male,>50K
36,10,30,Male,<=50K
21,10,45,Male,<=50K
26,13,75,Female,>50K
18,7,20,Female,<=50K
19,9,53,Male,<=50K
36,9,70,Male,<=50K
41,12,60,Male,>50K
42,9,40,Female,<=50K
29,11,40,Female,<=50K
28,12,40,Male,<=50K
30,10,37,Female,<=50K
32,9,40,Male,<=50K
36,10,40,Male,<=50K
71,13,3,Female,<=50K
18,7,25,Male,<=50K
43,9,40,Male,<=50K
45,16,50,Male,>50K
28,9,40,Male,<=50K
33,9,40,Male,<=50K
29,9,40,Male,<=50K
64,3,40,Male,<=50K
46,13,40,Male,>50K
19,10,15,Male,<=50K
54,13,50,Male,>50K
57,5,40,Male,<=50K
29,11,40,Male,<=50K
35,12,55,Male,<=50K
32,9,40,Male,>50K
17,5,25,Female,<=50K
26,10,60,Male,<=50K
26,10,78,Male,<=50K
30,10,45,Male,<=50K
61,10,40,Male,<=50K
51,11,40,Male,>50K
42,9,40,Female,<=50K
26,9,30,Male,<=50K
33,9,84,Male,>50K
51,4,40,Female,<=50K
46,13,40,Female,>50K
30,13,40,Male,<=50K
51,10,60,Male,>50K
43,13,40,Male,>50K
32,9,40,Male,<=50K
47,12,25,Male,<=50K
62,9,40,Male,<=50K
41,7,40,Female,<=50K
22,10,24,Male,<=50K
34,9,45,Male,<=50K
47,13,40,Male,>50K
59,9,40,Male,<=50K
20,9,35,Male,<=50K
39,9,40,Male,>50K
33,5,50,Male,<=50K
35,10,40,Male,<=50K
17,8,16,Female,<=50K
36,9,35,Male,<=50K
32,10,50,Female,<=50K
21,10,35,Male,<=50K
50,7,40,Female,<=50K
35,9,40,Female,<=50K
42,5,35,Male,<=50K
30,10,40,Male,>50K
69,10,40,Male,<=50K
77,16,40,Male,>50K
29,14,50,Male,>50K
26,13,50,Male,<=50K
41,9,40,Male,>50K
30,10,50,Male,>50K
36,12,45,Male,<=50K
31,11,40,Male,>50K
22,10,12,Female,<=50K
33,13,10,Female,<=50K
41,9,40,Female,<=50K
45,12,40,Female,<=50K
34,11,48,Male,>50K
33,12,30,Male,<=50K
19,10,30,Male,<=50K
38,10,40,Female,<=50K
35,9,38,Female,<=50K
34,10,70,Male,<=50K
69,10,72,Male,>50K
24,13,30,Female,<=50K
27,13,45,Male,<=50K
44,13,75,Female,<=50K
36,11,40,Male,>50K
35,12,40,Male,<=50K
37,13,40,Male,>50K
55,11,38,Female,<=50K
37,10,25,Female,>50K
24,9,40,Male,<=50K
40,9,60,Male,<=50K
32,13,60,Male,>50K
59,8,40,Male,>50K
35,13,45,Male,>50K
55,13,40,Male,>50K
23,12,52,Female,<=50K
19,10,20,Female,<=50K
24,14,40,Female,<=50K
21,9,30,Male,<=50K
31,9,50,Male,<=50K
17,6,30,Male,<=50K
26,9,40,Female,<=50K
28,10,40,Male,>50K
24,10,50,Male,<=50K
34,9,40,Male,<=50K
71,10,28,Female,<=50K
62,9,40,Male,>50K
24,14,35,Female,>50K
37,9,40,Male,<=50K
22,9,10,Female,<=50K
45,15,40,Male,>50K
38,9,50,Male,<=50K
23,8,30,Male,<=50K
28,9,40,Male,<=50K
47,9,37,Female,<=50K
53,11,40,Female,<=50K
42,16,40,Male,>50K
24,13,16,Male,<=50K
25,10,43,Female,<=50K
56,7,40,Female,<=50K
48,9,60,Male,>50K
28,9,45,Male,>50K
78,9,50,Male,<=50K
49,9,44,Male,<=50K
36,7,24,Male,<=50K
38,9,30,Female,<=50K
29,13,40,Male,<=50K
18,10,35,Male,<=50K
66,9,25,Female,<=50K
34,9,40,Female,<=50K
35,9,20,Female,<=50K
60,7,20,Female,<=50K
22,10,20,Male,<=50K
33,9,48,Female,<=50K
49,10,55,Female,<=50K
56,13,40,Male,>50K
25,9,40,Male,<=50K
36,7,40,Male,<=50K
42,4,40,Female,<=50K
90,10,40,Female,<=50K
39,10,40,Male,<=50K
42,9,50,Female,<=50K
56,12,30,Female,<=50K
29,14,40,Male,>50K
23,10,40,Male,<=50K
22,10,30,Female,<=50K
38,10,40,Female,>50K
41,9,52,Female,<=50K
45,16,35,Female,>50K
44,10,45,Male,>50K
33,16,40,Male,<=50K
70,14,8,Male,<=50K
25,10,40,Male,<=50K
39,10,15,Female,<=50K
50,16,37,Male,>50K
35,9,35,Male,<=50K
90,9,40,Male,>50K
25,14,40,Female,<=50K
70,10,25,Male,<=50K
17,6,15,Female,<=50K
37,13,50,Male,>50K
66,9,16,Male,<=50K
35,13,60,Male,<=50K
32,14,48,Male,<=50K
23,9,50,Male,>50K
51,14,55,Female,>50K
35,11,44,Female,<=50K
20,9,10,Female,<=50K
33,9,40,Male,<=50K
40,9,15,Female,<=50K
37,11,40,Male,<=50K
17,7,20,Female,<=50K
34,13,45,Female,<=50K
41,10,40,Female,<=50K
20,10,20,Female,<=50K
40,14,55,Female,<=50K
57,10,50,Female,>50K
20,9,40,Female,<=50K
44,13,40,Male,<=50K
24,13,42,Female,<=50K
34,8,40,Female,<=50K
19,9,35,Male,<=50K
24,13,10,Female,<=50K
21,9,50,Male,<=50K
51,9,40,Female,<=50K
24,13,45,Female,<=50K
58,2,40,Male,<=50K
23,13,40,Female,<=50K
36,9,60,Male,>50K
22,9,35,Male,<=50K
60,14,50,Male,<=50K
69,16,50,Male,>50K
45,9,40,Female,>50K
28,13,60,Female,<=50K
27,9,40,Male,<=50K
41,13,50,Male,<=50K
42,9,24,Female,<=50K
17,7,4,Female,<=50K
31,9,65,Male,<=50K
36,13,50,Male,>50K
24,9,40,Male,<=50K
31,14,35,Male,>50K
23,9,40,Male,<=50K
39,9,72,Male,<=50K
18,10,40,Female,<=50K
31,1,24,Male,<=50K
36,13,20,Male,<=50K
42,14,40,Male,>50K
56,6,45,Male,<=50K
32,10,40,Male,>50K
19,10,25,Female,<=50K
24,13,40,Male,<=50K
61,13,40,Male,>50K
28,10,40,Female,<=50K
30,10,60,Male,>50K
30,13,55,Male,>50K
41,10,16,Male,<=50K
36,10,60,Male,<=50K
42,13,38,Female,<=50K
20,9,40,Male,<=50K
52,9,40,Female,<=50K
25,11,75,Male,<=50K
65,10,40,Male,<=50K
37,9,60,Male,>50K
38,9,40,Female,<=50K
34,13,35,Male,>50K
41,4,40,Male,<=50K
36,9,40,Female,<=50K
37,6,48,Male,<=50K
42,9,60,Male,<=50K
18,10,25,Female,<=50K
50,9,40,Female,<=50K
39,12,45,Female,<=50K
22,10,42,Male,<=50K
43,10,40,Female,<=50K
44,9,40,Male,<=50K
53,6,40,Female,<=50K
50,13,50,Male,<=50K
49,9,40,Male,<=50K
37,11,40,Male,<=50K
38,14,45,Male,<=50K
36,9,40,Male,>50K
34,10,55,Male,>50K
30,13,45,Male,>50K
35,10,30,Female,<=50K
28,13,57,Male,>50K
19,10,20,Male,<=50K
37,13,50,Male,>50K
34,12,40,Male,<=50K
46,14,40,Female,<=50K
70,13,40,Male,<=50K
37,13,80,Male,>50K
30,13,40,Male,<=50K
41,13,60,Male,>50K
37,11,55,Male,<=50K
43,13,7,Female,>50K
42,9,35,Male,<=50K
50,9,40,Male,<=50K
27,10,40,Female,<=50K
21,9,45,Male,<=50K
65,5,40,Male,<=50K
53,10,40,Female,<=50K
44,15,40,Female,>50K
47,9,40,Female,<=50K
29,10,38,Female,<=50K
53,10,34,Female,<=50K
29,13,40,Male,<=50K
22,13,35,Male,<=50K
42,9,55,Male,>50K
35,13,65,Male,>50K
54,9,40,Male,>50K
54,9,40,Male,<=50K
27,4,50,Female,<=50K
36,7,40,Female,<=50K
63,5,32,Male,<=50K
34,15,40,Male,>50K
60,3,40,Male,>50K
37,11,44,Male,>50K
27,9,40,Female,<=50K
20,10,10,Male,<=50K
42,10,40,Male,>50K
67,9,10,Male,<=50K
27,14,20,Male,<=50K
43,9,78,Male,<=50K
64,6,50,Male,<=50K
40,9,40,Male,<=50K
31,4,40,Female,<=50K
20,9,40,Male,<=50K
22,10,40,Male,<=50K
53,14,40,Male,>50K
54,9,40,Male,<=50K
23,10,45,Male,<=50K
27,13,50,Male,<=50K
47,4,40,Female,<=50K
27,13,60,Male,>50K
27,10,45,Male,<=50K
29,13,40,Male,<=50K
23,12,30,Male,<=50K
55,9,44,Male,<=50K
67,9,30,Female,>50K
49,14,40,Female,>50K
18,9,40,Male,<=50K
35,10,50,Male,<=50K
17,5,40,Female,<=50K
45,16,40,Male,>50K
43,9,40,Male,<=50K
65,9,16,Female,>50K
17,5,9,Male,<=50K
36,14,45,Male,>50K
26,10,40,Female,<=50K
62,14,40,Male,>50K
84,3,20,Male,<=50K
38,14,40,Male,<=50K
25,10,30,Male,<=50K
45,10,40,Male,<=50K
19,10,20,Female,<=50K
42,15,60,Male,<=50K
32,9,40,Male,<=50K
57,10,50,Male,>50K
18,9,40,Female,<=50K
33,9,40,Male,<=50K
49,9,45,Male,<=50K
29,14,35,Male,<=50K
25,9,40,Male,<=50K
31,10,50,Female,<=50K
38,15,50,Male,<=50K
46,13,40,Female,<=50K
41,10,40,Male,<=50K
48,13,40,Female,<=50K
29,9,45,Male,>50K
33,13,55,Male,>50K
32,9,38,Female,<=50K
58,10,40,Male,>50K
19,9,15,Female,<=50K
45,9,26,Female,<=50K
45,9,40,Female,<=50K
31,10,30,Female,<=50K
35,9,50,Male,<=50K
20,10,30,Male,<=50K
20,9,45,Male,<=50K
37,10,40,Female,<=50K
64,6,40,Male,<=50K
24,11,40,Male,<=50K
57,9,42,Male,>50K
21,10,40,Male,<=50K
22,10,40,Female,<=50K
45,16,60,Male,>50K
40,9,40,Male,>50K
20,7,40,Male,<=50K
43,9,30,Female,<=50K
48,5,40,Male,<=50K
40,9,60,Male,>50K
59,9,35,Female,<=50K
46,16,35,Male,<=50K
43,10,40,Male,<=50K
30,10,45,Male,<=50K
36,9,33,Male,<=50K
30,12,40,Female,<=50K
26,9,40,Male,<=50K
29,10,40,Male,<=50K
31,9,72,Male,<=50K
28,9,40,Male,<=50K
34,9,40,Male,<=50K
22,9,55,Female,<=50K
42,10,38,Female,<=50K
51,11,40,Male,<=50K
47,9,50,Male,<=50K
24,14,40,Male,<=50K
48,12,46,Male,>50K
39,10,40,Female,<=50K
40,10,40,Female,<=50K
59,10,40,Male,>50K
30,10,40,Male,<=50K
57,4,40,Male,<=50K
46,13,50,Female,<=50K
21,10,40,Female,<=50K
65,9,40,Female,<=50K
39,12,25,Female,>50K
38,9,60,Female,>50K
19,10,28,Male,<=50K
29,9,40,Male,<=50K
50,9,48,Male,>50K
26,13,44,Male,<=50K
41,9,45,Male,<=50K
24,11,40,Male,<=50K
51,13,70,Male,>50K
51,10,48,Male,>50K
34,9,40,Female,<=50K
26,9,40,Male,<=50K
63,6,50,Male,<=50K
47,9,40,Male,>50K
49,7,38,Female,<=50K
25,9,40,Male,<=50K
48,9,60,Male,>50K
46,6,50,Male,<=50K
53,4,40,Male,<=50K
42,13,40,Male,<=50K
47,13,45,Female,<=50K
59,10,40,Female,<=50K
20,10,35,Female,<=50K
55,13,40,Male,>50K
19,9,40,Male,<=50K
38,10,40,Female,<=50K
32,10,40,Female,>50K
48,5,44,Male,<=50K
30,10,40,Male,<=50K
18,7,40,Female,<=50K
23,11,40,Female,<=50K
36,8,40,Male,<=50K
89,13,40,Male,<=50K
40,1,40,Male,<=50K
48,16,45,Male,>50K
36,9,60,Male,<=50K
40,13,45,Male,>50K
42,13,40,Male,>50K
41,14,45,Male,>50K
38,9,35,Male,<=50K
56,14,60,Male,>50K
49,14,80,Female,<=50K
32,14,48,Male,<=50K
31,11,55,Male,<=50K
34,2,40,Female,<=50K
36,9,50,Male,>50K
42,9,40,Female,<=50K
46,10,40,Male,<=50K
52,5,45,Male,>50K
33,9,40,Female,<=50K
45,8,40,Male,>50K
64,9,40,Male,<=50K
20,10,60,Male,<=50K
37,11,40,Female,<=50K
26,9,40,Male,<=50K
24,10,20,Female,<=50K
27,9,45,Male,<=50K
51,2,40,Male,<=50K
40,13,40,Male,>50K
35,9,60,Male,<=50K
37,14,50,Male,>50K
44,10,60,Male,>50K
33,11,40,Female,<=50K
18,9,40,Male,<=50K
53,10,40,Male,>50K
32,13,55,Male,<=50K
35,7,50,Male,<=50K
72,9,17,Female,<=50K
35,13,45,Male,<=50K
47,10,45,Male,>50K
59,7,70,Male,>50K
65,10,35,Female,<=50K
35,13,40,Male,<=50K
27,10,49,Male,<=50K
34,13,25,Female,<=50K
24,9,40,Male,<=50K
31,10,40,Male,>50K
50,9,40,Female,>50K
44,13,45,Female,<=50K
39,9,40,Male,<=50K
60,10,40,Male,<=50K
51,9,52,Male,<=50K
50,9,40,Female,<=50K
48,2,48,Male,<=50K
33,9,40,Male,<=50K
44,9,48,Male,>50K
42,9,40,Male,<=50K
48,10,65,Male,>50K
26,10,65,Female,<=50K
52,9,38,Female,<=50K
28,13,50,Male,>50K
40,11,60,Male,<=50K
30,10,40,Male,<=50K
21,9,60,Female,<=50K
34,10,60,Male,>50K
39,12,20,Female,>50K
18,6,28,Female,<=50K
55,9,40,Female,<=50K
33,14,40,Male,<=50K
63,1,30,Male,<=50K
19,10,40,Female,<=50K
33,9,50,Male,<=50K
44,14,40,Female,<=50K
37,13,40,Female,>50K
30,9,40,Male,<=50K
36,12,40,Male,<=50K
46,13,55,Male,>50K
25,4,40,Male,<=50K
30,15,40,Male,<=50K
41,14,50,Male,<=50K
61,9,40,Male,>50K
43,9,60,Male,<=50K
43,14,50,Male,>50K
38,9,65,Male,<=50K
36,10,56,Female,<=50K
34,14,38,Male,<=50K
62,16,40,Female,>50K
21,9,40,Male,<=50K
53,9,45,Female,<=50K
27,10,48,Male,<=50K
21,10,40,Male,<=50K
20,4,40,Male,<=50K
58,13,40,Female,<=50K
47,7,28,Female,<=50K
44,13,60,Female,>50K
41,9,40,Male,<=50K
46,10,35,Female,<=50K
21,10,20,Male,<=50K
58,9,16,Female,<=50K
37,11,39,Male,<=50K
32,15,60,Male,<=50K
53,9,52,Male,>50K
58,10,48,Male,<=50K
38,13,70,Female,>50K
46,10,45,Male,>50K
43,9,45,Male,>50K
21,10,45,Male,<=50K
41,10,50,Male,<=50K
58,6,40,Male,<=50K
45,12,38,Female,<=50K
27,14,20,Female,>50K
57,10,40,Female,<=50K
33,13,40,Male,<=50K
51,11,38,Male,>50K
30,13,40,Male,<=50K
30,9,40,Male,<=50K
37,10,40,Female,<=50K
28,12,40,Male,<=50K
34,9,45,Male,<=50K
49,10,40,Male,<=50K
42,13,45,Male,>50K
50,13,40,Male,>50K
65,9,40,Male,<=50K
44,9,40,Female,<=50K
24,8,40,Male,<=50K
41,9,40,Female,<=50K
41,9,50,Male,<=50K
43,10,40,Female,<=50K
63,9,40,Female,<=50K
22,10,20,Male,<=50K
35,14,50,Male,>50K
53,13,40,Male,>50K
63,6,40,Male,<=50K
52,4,40,Male,<=50K
33,9,99,Male,<=50K
54,13,40,Male,<=50K
37,4,40,Male,<=50K
43,13,40,Male,<=50K
37,14,50,Male,>50K
37,13,45,Female,>50K
23,9,50,Male,<=50K
33,2,40,Female,<=50K
30,13,65,Male,<=50K
55,13,45,Male,>50K
39,7,40,Male,<=50K
37,14,60,Male,>50K
34,13,40,Female,<=50K
29,10,38,Male,<=50K
66,4,4,Male,<=50K
68,10,40,Male,<=50K
41,9,40,Female,<=50K
36,13,50,Female,>50K
55,10,10,Female,<=50K
17,8,17,Male,<=50K
33,9,40,Male,<=50K
40,9,40,Male,<=50K
26,9,40,Male,<=50K
38,10,40,Female,<=50K
24,13,40,Female,<=50K
56,9,44,Male,>50K
35,9,40,Male,<=50K
61,9,40,Male,>50K
35,9,55,Male,<=50K
37,9,50,Male,>50K
23,7,24,Female,<=50K
42,2,40,Male,<=50K
49,13,60,Male,>50K
33,9,60,Male,>50K
60,3,40,Male,<=50K
51,14,40,Male,<=50K
78,14,40,Male,<=50K
29,10,50,Female,<=50K
36,9,45,Male,>50K
53,9,20,Female,<=50K
28,6,40,Female,<=50K
35,13,40,Male,>50K
30,10,40,Male,<=50K
46,10,48,Male,>50K
49,10,44,Male,>50K
22,10,25,Male,<=50K
25,10,40,Male,<=50K
35,13,45,Female,<=50K
49,13,45,Male,>50K
42,9,25,Male,<=50K
32,10,60,Male,>50K
18,7,70,Male,<=50K
43,13,50,Male,>50K
33,7,50,Male,<=50K
50,14,80,Male,>50K
55,4,50,Male,<=50K
28,9,40,Male,<=50K
35,9,50,Male,>50K
